ShirpurGold Refinery,,₹4.950.00(0.00%),₹5.02,₹15,
Superior Finlease,,₹2.460.12(5.13%),₹48.05,₹14,
Trade-Wings,,₹48.000.00(0.00%),₹48.00,₹14,
Midas Infra Trade,,₹1.150.00(0.00%),₹1.15,₹14,
Pact Industries,,₹2.690.00(0.00%),₹2.69,₹14,
Yuvraaj Hygiene,,₹1.580.00(0.00%),₹1.58,₹14,
Ventura Textiles,,₹8.820.00(0.00%),₹8.82,₹14,
Usha Martin Edu,,₹4.85-0.15(3.00%),₹5.35,₹14,
Cochin Malabar,,₹74.000.00(0.00%),₹75.25,₹14,
Omnitex Inds,,₹35.450.00(0.00%),₹35.45,₹14,
Econo Trade India,,₹7.670.42(5.79%),₹7.78,₹14,
Hemo Organic,,₹37.40-0.40(1.06%),₹37.65,₹14,
Marble City Indi,,₹13.061.06(8.83%),₹12.35,₹14,
Sumeru Industries,,₹2.14-0.06(2.73%),₹2.42,₹14,
MPDL,,₹18.950.65(3.55%),₹19.20,₹14,
Kiduja India,,₹83.952.95(3.64%),₹83.10,₹14,
Daikaffil Chemical,,₹23.85-1.80(7.02%),₹23.00,₹14,
Colinz Laboratories,,₹41.80-2.20(5.00%),₹42.10,₹14,
Choksi Imaging,,₹33.900.25(0.74%),₹35.45,₹14,
Shree Metalloys,,₹27.001.00(3.85%),₹29.00,₹14,
Comfort Commotrade,,₹16.50-0.30(1.79%),₹16.14,₹14,
Siel Financial Serv,,₹14.32-0.60(4.02%),₹12.91,₹14,
Kunststofe Inds,,₹24.702.10(9.29%),₹21.60,₹14,
Silver Oak,,₹40.45-1.05(2.53%),₹38.45,₹14,
Palm Jewels,,₹15.25-0.05(0.33%),₹14.60,₹14,
IAFL,,₹10.920.20(1.87%),₹9.82,₹14,
Ishita Drugs & Inds,,₹48.700.75(1.56%),₹45.00,₹14,
Sterling Greenwoods,,₹37.50-1.95(4.94%),₹38.00,₹14,
Inducto Steels,,₹41.803.10(8.01%),₹36.95,₹14,
Raj Packaging Inds,,₹30.55-0.35(1.13%),₹32.50,₹14,
Yashraj Containeurs,,₹8.930.33(3.84%),₹8.51,₹14,
Ramasigns Industries,,₹4.90-0.10(2.00%),₹4.37,₹14,
Tijaria Polypipes,,₹5.000.10(2.04%),₹5.00,₹14,
BIL Energy Systems,,₹0.600.00(0.00%),₹0.66,₹14,
Parenteral Drugs,,₹3.700.00(0.00%),₹4.66,₹14,
Castex Tech,,₹0.640.00(0.00%),₹0.36,₹14,
STI India,,₹2.850.00(0.00%),₹4.55,₹13,
Symbiox Investment,,₹4.760.00(0.00%),₹4.78,₹13,
Risa International,,₹0.810.00(0.00%),₹0.85,₹13,
Mask Investments,,₹44.550.00(0.00%),₹44.55,₹13,
Sathavahana Ispat,,₹2.500.00(0.00%),₹3.25,₹13,
Crestchem,,₹42.800.50(1.18%),₹42.30,₹13,
Pratiksha Chemicals,,₹23.600.35(1.51%),₹23.10,₹13,
Vitesse Agro,,₹28.100.00(0.00%),₹28.15,₹13,
RAP Media,,₹23.900.00(0.00%),₹23.90,₹13,
Prima Agro,,₹26.10-0.05(0.19%),₹26.00,₹13,
Global Capital,,₹4.530.07(1.57%),₹4.34,₹13,
Supremex Shine,,₹4.010.06(1.52%),₹4.08,₹13,
Sturdy Industries,,₹1.520.07(4.83%),₹1.16,₹13,
Oasis Securities,,₹69.80-0.15(0.21%),₹70.65,₹13,
Sanco Industries,,₹10.600.25(2.42%),₹10.95,₹13,
Valson Industries,,₹19.201.10(6.08%),₹19.75,₹13,
MPL Plastics,,₹0.000.00(0.00%),₹10.20,₹13,
Minaxi Textiles,,₹2.600.00(0.00%),₹2.63,₹13,
Sword Edge,,₹0.670.01(1.52%),₹0.58,₹13,
Contil India,,₹48.201.85(3.99%),₹45.60,₹13,
Kachchh Minerals,,₹24.05-1.25(4.94%),₹26.35,₹13,
Jainex Aamcol,,₹91.40-2.60(2.77%),₹95.00,₹13,
COSYN,,₹18.700.75(4.18%),₹18.60,₹13,
HS India,,₹8.870.00(0.00%),₹8.47,₹13,
Ramchandra Leasing,,₹2.100.10(5.00%),₹2.20,₹13,
Uniroyal Industries,,₹15.55-0.45(2.81%),₹14.98,₹13,
Kaushalya Infra,,₹3.550.05(1.43%),₹3.85,₹13,
Nam Securities,,₹41.701.95(4.91%),₹32.55,₹13,
Reliable Ventures,,₹12.32-0.18(1.44%),₹11.69,₹13,
TPL India,,₹0.000.00(0.00%),₹2.94,₹13,
Grand Foundry,,₹3.35-0.15(4.29%),₹4.13,₹13,
Kretto Syscon,,₹0.73-0.03(3.95%),₹8.71,₹12,
Neueon Towers,,₹3.200.00(0.00%),₹2.13,₹12,
JSG Leasing,,₹42.850.00(0.00%),₹42.85,₹12,
Pentamedia Graphic,,₹0.000.00(0.00%),₹0.29,₹12,
Surya India,,₹17.400.00(0.00%),₹17.40,₹12,
Genesis IBRC,,₹11.020.00(0.00%),₹9.76,₹12,
Ganon Products,,₹12.870.00(0.00%),₹12.87,₹12,
Nuway Organic,,₹12.800.00(0.00%),₹12.80,₹12,
Pentokey Organy,,₹18.850.00(0.00%),₹18.85,₹12,
Sagar Productions,,₹2.920.13(4.66%),₹2.87,₹12,
Samyak Intl,,₹19.900.00(0.00%),₹20.10,₹12,
Amraworld Agrico,,₹1.020.00(0.00%),₹0.99,₹12,
Citadel Realty,,₹15.35-0.15(0.97%),₹15.60,₹12,
Cybele Industries,,₹9.040.00(0.00%),₹10.27,₹12,
Madhusudan Inds,,₹0.000.00(0.00%),₹24.80,₹12,
Saboo Brothers,,₹26.201.20(4.80%),₹21.70,₹12,
Starlog Enterprises,,₹0.000.00(0.00%),₹10.20,₹12,
Glance Fin,,₹53.90-4.45(7.63%),₹58.40,₹12,
Medico Intercont,,₹38.45-1.55(3.87%),₹42.85,₹12,
RTCL,,₹11.73-0.59(4.79%),₹11.51,₹12,
Premier Synthetics,,₹24.60-0.50(1.99%),₹24.80,₹12,
Seven Hill Indus,,₹0.87-0.01(1.14%),₹0.90,₹12,
CIL Securities,,₹24.40-0.10(0.41%),₹24.30,₹12,
Sparc Electrex,,₹38.30-1.95(4.84%),₹31.65,₹12,
Le Lavoir,,₹34.30-1.80(4.99%),₹38.85,₹12,
Millennium Online,,₹2.00-0.10(4.76%),₹2.24,₹12,
Southern Latex,,₹16.950.00(0.00%),₹16.15,₹12,
Arihant Tournesol,,₹10.100.44(4.55%),₹10.23,₹12,
Vinyoflex,,₹36.001.70(4.96%),₹28.85,₹12,
Svaraj Trading,,₹7.82-0.43(5.21%),₹7.98,₹12,
Kamanwala Housing,,₹9.400.70(8.05%),₹8.19,₹12,
Daulat Securities,,₹23.250.00(0.00%),₹23.25,₹12,
UTL Industries,,₹3.53-0.05(1.40%),₹3.65,₹12,
Parmax Pharma,,₹30.90-0.95(2.98%),₹30.70,₹12,
Rishabh Digha Steel,,₹25.10-1.30(4.92%),₹24.00,₹12,
Sangal Papers,,₹108.350.40(0.37%),₹96.95,₹12,
Sibar Auto Parts,,₹9.291.25(15.55%),₹7.49,₹12,
Shree Bhavya,,₹11.690.09(0.78%),₹12.23,₹12,
Mansi Finance,,₹26.35-1.35(4.87%),₹30.75,₹12,
Deep Diamond India,,₹49.700.95(1.95%),₹49.95,₹12,
TV Vision,,₹2.350.00(0.00%),₹3.33,₹12,
Mohota Industries,,₹6.200.00(0.00%),₹7.75,₹11,
Consecutive Invest.,,₹35.950.00(0.00%),₹37.80,₹11,
Gujchem Distillers,,₹51.501.35(2.69%),₹693.15,₹11,
Mount Housing,,₹36.850.00(0.00%),₹36.85,₹11,
ECS Biztech,,₹5.690.00(0.00%),₹5.69,₹11,
Deccan Bearings,,₹45.600.00(0.00%),₹50.50,₹11,
Voltaire Leasing,,₹27.500.00(0.00%),₹27.50,₹11,
SI Capital,,₹34.500.00(0.00%),₹34.50,₹11,
Polo Hotels,,₹5.100.00(0.00%),₹5.10,₹11,
Mena Mani Inds,,₹11.910.56(4.93%),₹10.80,₹11,
Alps Industries,,₹2.600.00(0.00%),₹3.00,₹11,
Inland Printers,,₹23.000.00(0.00%),₹24.20,₹11,
York Exports,,₹33.000.00(0.00%),₹35.30,₹11,
Space Incubatrics,,₹2.66-0.13(4.66%),₹2.98,₹11,
Royal Cushion Vinyl,,₹0.000.00(0.00%),₹7.80,₹11,
SOFCOM Systems,,₹29.000.00(0.00%),₹30.00,₹11,
India Lease Dev,,₹0.000.00(0.00%),₹7.43,₹11,
Disha Resources,,₹24.351.15(4.96%),₹18.20,₹11,
Kakatiya Textiles,,₹19.250.45(2.39%),₹20.55,₹11,
Chemtech Valves,,₹13.09-0.33(2.46%),₹11.32,₹11,
Pan Elctrncs,,₹27.401.30(4.98%),₹27.70,₹11,
Indo Euro Indchem,,₹11.900.45(3.93%),₹12.85,₹11,
Continental Secs,,₹28.501.15(4.20%),₹26.45,₹11,
Refnol Resins,,₹54.55-0.50(0.91%),₹40.00,₹11,
Glittek Granites,,₹3.22-0.14(4.17%),₹3.35,₹11,
Narendra Properties,,₹17.150.65(3.94%),₹16.55,₹11,
Kush Industries,,₹0.000.00(0.00%),₹6.49,₹11,
Mukta Agriculture,,₹5.000.15(3.09%),₹4.90,₹11,
Rajdarshan Inds,,₹37.05-0.40(1.07%),₹37.40,₹11,
EBNL,,₹23.30-0.30(1.27%),₹22.20,₹11,
Harish Textile,,₹36.500.05(0.14%),₹37.65,₹11,
Mediaone Glob Enter,,₹14.220.65(4.79%),₹10.66,₹11,
Srestha Finvest,,₹1.26-0.01(0.79%),₹1.24,₹11,
Pharmaids Pharma,,₹13.480.57(4.42%),₹12.48,₹11,
Sankhya Infotech,,₹6.50-0.20(2.99%),₹7.03,₹11,
Conart Engineers,,₹36.000.50(1.41%),₹35.75,₹11,
Margo Finance,,₹27.000.00(0.00%),₹23.30,₹11,
Amalgamated Elec,,₹26.251.25(5.00%),₹29.40,₹11,
Parle Industries,,₹7.88-0.01(0.13%),₹7.85,₹11,
Riga Sugar Co,,₹8.070.01(0.12%),₹7.50,₹11,
Talwalkars Better,,₹1.450.00(0.00%),₹3.50,₹11,
Real Touch,,₹14.250.00(0.00%),₹8.50,₹11,
Terrascope Ventures,,₹2.130.00(0.00%),₹6.48,₹11,
Steelco Gujarat,,₹0.000.00(0.00%),₹2.50,₹11,
Ladam Affordable,,₹4.30-0.19(4.23%),₹4.52,₹10,
Ram Minerals,,₹0.490.00(0.00%),₹0.49,₹10,
Rapid Investments,,₹82.353.90(4.97%),₹78.45,₹10,
Genomic Valley Bio,,₹34.150.00(0.00%),₹34.15,₹10,
SAB Events,,₹6.45-0.25(3.73%),₹9.60,₹10,
Macro Intl,,₹25.550.00(0.00%),₹26.85,₹10,
Narayani Steels,,₹9.870.00(0.00%),₹9.87,₹10,
Tradewell Hldg,,₹36.350.00(0.00%),₹36.35,₹10,
Indus Finance,,₹9.70-0.51(5.00%),₹11.30,₹10,
Inter Globe Finance,,₹16.000.00(0.00%),₹16.55,₹10,
NAAPBOOKS Limited,,₹54.000.00(0.00%),₹55.80,₹10,
Spectrum Foods,,₹18.950.00(0.00%),₹19.90,₹10,
EFC (I),,₹147.550.00(0.00%),₹147.55,₹10,
Tranway Technologies,,₹8.900.00(0.00%),₹9.89,₹10,
Advance Syntex,,₹10.84-0.15(1.36%),₹9.90,₹10,
Simplex Mills Co,,₹28.25-4.80(14.52%),₹35.00,₹10,
ANS Industries,,₹11.550.00(0.00%),₹12.00,₹10,
IITL Projects,,₹16.40-0.80(4.65%),₹20.35,₹10,
Shreevatsaa Finance,,₹13.070.00(0.00%),₹12.45,₹10,
CJ Gelatine Prod,,₹19.950.95(5.00%),₹19.95,₹10,
Trans Freight,,₹0.000.00(0.00%),₹14.95,₹10,
Tarai Foods,,₹6.890.18(2.68%),₹6.56,₹10,
Tokyo Finance,,₹14.700.65(4.63%),₹15.55,₹10,
Cranex,,₹20.550.55(2.75%),₹19.30,₹10,
RCI Industries,,₹6.470.27(4.35%),₹6.36,₹10,
Mrkt Creators,,₹11.97-0.08(0.66%),₹9.09,₹10,
Objectone Info Sys,,₹9.53-0.36(3.64%),₹10.07,₹10,
BKV Industries,,₹8.30-0.43(4.93%),₹8.20,₹10,
Sheshadri Industries,,₹19.20-0.30(1.54%),₹20.85,₹10,
Quantum Build-Tech,,₹3.53-0.39(9.95%),₹3.57,₹10,
KBS India,,₹12.42-0.53(4.09%),₹11.44,₹10,
Pradhin,,₹29.55-3.25(9.91%),₹28.35,₹10,
Goenka Business,,₹8.180.61(8.06%),₹7.61,₹10,
Soni Medicare,,₹21.95-0.40(1.79%),₹23.40,₹10,
Norris Medicines,,₹10.47-0.06(0.57%),₹10.80,₹10,
Ramgopal Polytex,,₹0.000.00(0.00%),₹5.87,₹10,
Creative Eye,,₹6.150.55(9.82%),₹5.13,₹10,
Shree Hanuman Sugar,,₹5.54-0.01(0.18%),₹5.07,₹10,
Bloom Dekor,,₹11.15-0.55(4.70%),₹12.28,₹10,
Gautam Gems,,₹9.83-0.07(0.71%),₹10.42,₹10,
Betex India,,₹74.95-1.90(2.47%),₹76.55,₹10,
Suryavanshi Mills,,₹0.000.00(0.00%),₹24.30,₹10,
SP Capital Fin,,₹17.600.15(0.86%),₹17.60,₹10,
Lippi Systems,,₹17.100.75(4.59%),₹14.45,₹10,
Abhinav Finance,,₹1.950.03(1.56%),₹1.97,₹10,
Simplex Papers,,₹31.85-0.90(2.75%),₹32.55,₹10,
Ras Resorts,,₹29.251.35(4.84%),₹29.50,₹10,
Shree Precoated,,₹0.000.00(0.00%),₹24.50,₹10,
IMEC Services,,₹0.000.00(0.00%),₹2.23,₹10,
Trident Tools,,₹7.050.00(0.00%),₹7.05,₹9.90,
Sheetal Diamonds,,₹5.300.11(2.12%),₹19.57,₹9.79,
Pazel Intl,,₹0.540.00(0.00%),₹0.54,₹9.51,
Wellesley Corp.,,₹7.710.00(0.00%),₹7.00,₹9.45,
Parshwanath Corp,,₹30.400.00(0.00%),₹31.00,₹9.00,
Times Green Ener,,₹65.000.00(0.00%),₹55.25,₹9.00,
Jyotirgamya Entr,,₹39.400.00(0.00%),₹39.40,₹9.00,
Amit International,,₹5.240.00(0.00%),₹5.08,₹9.00,
Avance Technology,,₹0.450.00(0.00%),₹0.47,₹9.00,
Vintron Informatics,,₹1.240.00(0.00%),₹1.24,₹9.00,
Shalimar Agencies,,₹33.200.00(0.00%),₹33.20,₹9.00,
Mehta Securities,,₹30.400.00(0.00%),₹32.00,₹9.00,
Midwest Gold,,₹30.150.00(0.00%),₹30.15,₹9.00,
Rajasthan Tube,,₹20.000.00(0.00%),₹20.00,₹9.00,
TRC Financial,,₹17.15-0.90(4.99%),₹18.95,₹9.00,
VKJ Infra Developers,,₹0.380.00(0.00%),₹0.38,₹9.00,
Kkalpana Plastick,,₹13.690.61(4.66%),₹15.00,₹9.00,
Net Pix Digital,,₹34.000.00(0.00%),₹31.00,₹9.00,
Yogi,,₹29.300.00(0.00%),₹30.80,₹9.00,
KJMC Corp Advisors,,₹23.350.00(0.00%),₹24.00,₹9.00,
KCD Industries,,₹48.250.00(0.00%),₹48.25,₹9.00,
Galaxy Agrico Export,,₹33.000.10(0.30%),₹30.60,₹9.00,
Span Divergent,,₹16.900.75(4.64%),₹16.95,₹9.00,
FCL,,₹18.20-0.80(4.21%),₹19.95,₹9.00,
ISL,,₹21.001.00(5.00%),₹20.00,₹9.00,
Vision Cinemas,,₹1.280.08(6.67%),₹1.20,₹9.00,
Phyto Chem India,,₹18.80-0.65(3.34%),₹21.90,₹9.00,
Kretto Syscon,,₹0.73-0.03(3.95%),₹0.57,₹9.00,
Sovereign Diamonds,,₹14.320.67(4.91%),₹13.60,₹9.00,
Looks Health Serv,,₹8.87-0.04(0.45%),₹8.87,₹9.00,
Ashish Polyplast,,₹29.501.00(3.51%),₹30.15,₹9.00,
BFFL,,₹17.800.40(2.30%),₹20.05,₹9.00,
Meyer Apparel,,₹1.120.05(4.67%),₹1.35,₹9.00,
Bharat Bhushan Fin,,₹28.950.90(3.21%),₹27.70,₹9.00,
AVI Polymers,,₹23.750.00(0.00%),₹22.35,₹9.00,
Vamshi Rubber,,₹25.90-1.35(4.95%),₹25.00,₹9.00,
Yogi Infra Projects,,₹3.99-0.01(0.25%),₹4.90,₹9.00,
Starlit Power System,,₹8.750.00(0.00%),₹8.95,₹9.00,
Southern Magnesium,,₹30.651.45(4.97%),₹25.40,₹9.00,
PVV Infra,,₹17.30-0.50(2.81%),₹16.15,₹9.00,
JMD Ventures,,₹8.440.16(1.93%),₹7.52,₹9.00,
Mystic Electronics,,₹4.740.43(9.98%),₹4.87,₹9.00,
Amforge Industries,,₹0.000.00(0.00%),₹6.63,₹9.00,
Trio Mercantile,,₹1.330.02(1.53%),₹1.30,₹9.00,
Orient Tradelink,,₹8.250.71(9.42%),₹7.94,₹9.00,
Bhagawati Oxygen,,₹44.502.00(4.71%),₹44.50,₹9.00,
Ascensive Educare,,₹26.000.00(0.00%),₹27.00,₹9.00,
FGP,,₹0.000.00(0.00%),₹7.51,₹9.00,
Switching Tech,,₹38.753.50(9.93%),₹39.15,₹9.00,
Hipolin,,₹51.002.40(4.94%),₹38.90,₹9.00,
Rajasthan Cylinders,,₹29.400.00(0.00%),₹29.60,₹9.00,
Aroma Enterprises,,₹28.000.00(0.00%),₹18.00,₹8.79,
Sinnar Bidi,,₹00.00(0.00%),₹215.25,₹8.61,
TEXELINPP,,₹26.650.00(0.00%),₹26.65,₹8.43,
Popular Estate Mgmt.,,₹5.990.00(0.00%),₹5.99,₹8.39,
Blue Coast Hotels,,₹6.850.00(0.00%),₹6.57,₹8.38,
DQ Entertain.(Inter),,₹0.850.00(0.00%),₹1.03,₹8.17,
AMS Polymers,,₹24.550.00(0.00%),₹24.55,₹8.11,
Sirohia & Sons,,₹8.660.00(0.00%),₹8.66,₹8.00,
CHD Chemicals,,₹7.75-0.05(0.64%),₹8.70,₹8.00,
Neil Industries,,₹5.790.27(4.89%),₹4.35,₹8.00,
TMSML,,₹15.610.00(0.00%),₹15.61,₹8.00,
Lerthai Finance,,₹116.000.00(0.00%),₹116.00,₹8.00,
Radaan Media Works,,₹1.350.00(0.00%),₹1.50,₹8.00,
Starlite Components,,₹3.950.18(4.77%),₹4.48,₹8.00,
Viceroy Hotels,,₹1.800.00(0.00%),₹1.99,₹8.00,
IO System,,₹5.510.00(0.00%),₹5.29,₹8.00,
Raasi Refractories,,₹17.100.00(0.00%),₹17.10,₹8.00,
VVL,,₹50.000.00(0.00%),₹50.75,₹8.00,
Northlink Fiscal,,₹16.350.00(0.00%),₹15.15,₹8.00,
Umiya Tubes,,₹7.410.00(0.00%),₹7.61,₹8.00,
Cindrella Fin Serv,,₹20.50-1.05(4.87%),₹24.00,₹8.00,
Nihar Info Global,,₹9.470.32(3.50%),₹9.85,₹8.00,
Citizen Infoline,,₹14.15-0.13(0.91%),₹14.00,₹8.00,
Purshottam Investofin,,₹14.090.00(0.00%),₹12.82,₹8.00,
Aravali Securities,,₹0.000.00(0.00%),₹5.35,₹8.00,
Mitshi India,,₹10.190.18(1.80%),₹11.43,₹8.00,
Southern Infosys,,₹16.000.00(0.00%),₹16.60,₹8.00,
Jaipan Industries,,₹14.20-0.05(0.35%),₹13.75,₹8.00,
Acrow India,,₹232.8011.05(4.98%),₹173.85,₹8.00,
TeleCanor Global,,₹7.46-0.48(6.05%),₹7.84,₹8.00,
Sujala Trading,,₹14.100.00(0.00%),₹13.56,₹8.00,
Stanpacks India,,₹20.40-1.05(4.90%),₹18.64,₹8.00,
Sarup Industries,,₹26.050.65(2.56%),₹26.20,₹8.00,
Longview Tea Co,,₹29.351.35(4.82%),₹27.85,₹8.00,
Mukat Pipes,,₹0.000.00(0.00%),₹8.26,₹8.00,
Gujchem Distillers,,₹51.501.35(2.69%),₹54.15,₹8.00,
Libord Finance,,₹4.800.00(0.00%),₹5.28,₹8.00,
Rander Corporation,,₹8.350.16(1.95%),₹7.56,₹8.00,
Welcure Drugs,,₹7.880.33(4.37%),₹6.56,₹8.00,
Supertex Industries,,₹7.600.35(4.83%),₹7.14,₹8.00,
Stratmont Industries,,₹19.600.00(0.00%),₹22.75,₹8.00,
Tine Agro,,₹14.100.54(3.98%),₹14.35,₹8.00,
DCM Financial Serv,,₹3.650.10(2.82%),₹3.65,₹8.00,
Garware Synthetics,,₹12.500.47(3.91%),₹13.79,₹8.00,
KCL Infra Projects,,₹2.35-2.08(46.95%),₹3.84,₹8.00,
Sugal & Damani,,₹15.870.74(4.89%),₹14.10,₹8.00,
Duke Offshore,,₹10.000.50(5.26%),₹9.08,₹8.00,
Cindrella Hotels,,₹25.500.00(0.00%),₹25.80,₹8.00,
Chandni Machines,,₹25.55-0.35(1.35%),₹25.50,₹8.00,
Modella Woollens,,₹91.501.65(1.84%),₹80.00,₹8.00,
Relic Technologies,,₹28.70-0.20(0.69%),₹26.35,₹8.00,
Viaan Industries,,₹0.85-0.01(1.16%),₹0.96,₹8.00,
Svam Software,,₹5.04-0.05(0.98%),₹5.12,₹8.00,
Peeti Securities,,₹26.00-0.40(1.52%),₹26.00,₹8.00,
Milestone Global,,₹19.600.90(4.81%),₹17.85,₹8.00,
NMS Resources Global,,₹19.000.80(4.40%),₹21.25,₹8.00,
Arunis Abode,,₹23.05-1.20(4.95%),₹30.00,₹8.00,
Devhari Exports,,₹0.550.00(0.00%),₹1.07,₹7.95,
Rotographics India,,₹24.000.00(0.00%),₹24.00,₹7.87,
Navketan Merchants,,₹1.040.00(0.00%),₹2.17,₹7.83,
Sri Adhikari TV,,₹1.750.00(0.00%),₹2.20,₹7.69,
Decillion Fin,,₹21.500.00(0.00%),₹22.45,₹7.49,
Technofab Eng.,,₹6.150.00(0.00%),₹6.85,₹7.19,
Nutraplus India,,₹2.100.00(0.00%),₹2.10,₹7.16,
Sri Amarnath Finance,,₹7.050.00(0.00%),₹7.05,₹7.04,
Chromatic India,,₹0.900.00(0.00%),₹0.99,₹7.03,
Modern Converters,,₹23.800.00(0.00%),₹23.80,₹7.00,
Wherrelz IT Solution,,₹155.000.00(0.00%),₹185.00,₹7.00,
Vapi Enterprise,,₹31.450.00(0.00%),₹31.45,₹7.00,
Ambassador Intra,,₹34.500.00(0.00%),₹34.50,₹7.00,
Towa Sokki,,₹15.850.00(0.00%),₹15.85,₹7.00,
Chitradurga Spintex,,₹22.150.00(0.00%),₹22.15,₹7.00,
SPS International,,₹17.850.00(0.00%),₹17.85,₹7.00,
NIKS Technology,,₹200.000.00(0.00%),₹200.00,₹7.00,
Arunjyoti Bio Ventures,,₹37.450.00(0.00%),₹35.70,₹7.00,
SRM Energy,,₹8.420.00(0.00%),₹8.42,₹7.00,
Integra Capital,,₹16.300.00(0.00%),₹16.30,₹7.00,
ND Metal Industries,,₹28.900.00(0.00%),₹28.90,₹7.00,
Olympic Oil Inds,,₹26.000.05(0.19%),₹26.05,₹7.00,
iStreet Network,,₹3.700.00(0.00%),₹3.70,₹7.00,
First Custodian Fund,,₹46.150.00(0.00%),₹49.00,₹7.00,
Triton Corp,,₹0.000.00(0.00%),₹0.39,₹7.00,
NPR Finance,,₹13.660.65(5.00%),₹12.20,₹7.00,
Valencia Nutrition,,₹13.700.00(0.00%),₹13.70,₹7.00,
Helpage Finlease,,₹10.150.45(4.64%),₹8.50,₹7.00,
Shivagrico Implement,,₹13.50-0.60(4.26%),₹15.10,₹7.00,
Dalal Street Invst,,₹234.70-4.75(1.98%),₹221.30,₹7.00,
Adinath Exim Rsrcs,,₹21.650.60(2.85%),₹20.00,₹7.00,
Paragon Finance,,₹17.850.00(0.00%),₹17.90,₹7.00,
ACE Software Exp,,₹14.850.00(0.00%),₹16.90,₹7.00,
Padam Cotton Yarns,,₹15.200.00(0.00%),₹16.00,₹7.00,
Essar Securities,,₹5.230.09(1.75%),₹5.33,₹7.00,
Shree Pacetronix,,₹28.701.20(4.36%),₹27.55,₹7.00,
Gujarat Cotex,,₹0.000.00(0.00%),₹4.71,₹7.00,
Shree Ganesh Elasto,,₹12.66-0.64(4.81%),₹14.00,₹7.00,
Shree Steel Wire,,₹24.150.00(0.00%),₹23.95,₹7.00,
LWS Knitwear,,₹12.700.00(0.00%),₹12.87,₹7.00,
Mahaan Foods,,₹21.500.35(1.65%),₹20.10,₹7.00,
Goyal Associates,,₹1.650.03(1.85%),₹1.58,₹7.00,
PAE,,₹7.050.00(0.00%),₹6.68,₹7.00,
Muller & Phipps,,₹123.950.00(0.00%),₹130.75,₹7.00,
Photoquip (India),,₹17.850.85(5.00%),₹17.48,₹7.00,
PM Telelinks,,₹12.880.61(4.97%),₹9.63,₹7.00,
Haria Apparels,,₹8.500.40(4.94%),₹6.37,₹7.00,
Kotia Enterprises,,₹10.820.00(0.00%),₹10.82,₹7.00,
Tarapur Transformers,,₹3.850.05(1.32%),₹4.00,₹7.00,
Perfect-Octave,,₹1.80-0.09(4.76%),₹1.81,₹7.00,
Gujarat Lease Fin,,₹2.90-0.05(1.69%),₹2.90,₹7.00,
Superior Finlease,,₹2.460.12(5.13%),₹2.62,₹7.00,
Step Two Corporation,,₹17.95-0.15(0.83%),₹19.00,₹7.00,
Decorous Invest,,₹19.95-1.05(5.00%),₹20.25,₹7.00,
Kuwer Industries,,₹8.260.39(4.96%),₹7.92,₹7.00,
VXL Instruments,,₹0.000.00(0.00%),₹5.47,₹7.00,
Ahmedabad Steel,,₹20.201.75(9.49%),₹17.60,₹7.00,
52 Weeks,,₹2.190.03(1.39%),₹2.37,₹7.00,
Swagtam Trading,,₹47.45-2.30(4.62%),₹63.65,₹7.00,
AVI Products India,,₹26.500.00(0.00%),₹25.35,₹7.00,
Aayush Food & Herb,,₹22.000.40(1.85%),₹22.85,₹7.00,
Zicom Electn.Sec Sys,,₹1.600.00(0.00%),₹1.69,₹6.97,
Sharanam Infra,,₹1.010.00(0.00%),₹1.03,₹6.90,
Adcon Capital Services,,₹1.630.02(1.24%),₹19.28,₹6.85,
Shree Salasar Inv,,₹13.230.00(0.00%),₹12.60,₹6.81,
Integra Garments,,₹1.700.00(0.00%),₹1.87,₹6.79,
Manraj Housing Fin,,₹31.250.00(0.00%),₹13.35,₹6.68,
Bijoy Hans,,₹22.100.00(0.00%),₹22.10,₹6.63,
BKM Industries,,₹1.550.00(0.00%),₹0.99,₹6.49,
Sword-Edge Comml.,,₹0.670.01(1.52%),₹5.73,₹6.22,
SRU Steels,,₹17.100.00(0.00%),₹17.10,₹6.20,
Globe Commercials,,₹11.68-0.61(4.96%),₹20.55,₹6.17,
Talwalkars Health.,,₹1.050.00(0.00%),₹1.97,₹6.11,
Anubhav Infrastruct.,,₹2.310.00(0.00%),₹2.83,₹6.06,
Cat Technologies,,₹0.760.00(0.00%),₹0.76,₹6.04,
AAR Comrcl,,₹00.00(0.00%),₹6.02,₹6.03,
SRSL,,₹0.000.00(0.00%),₹4.50,₹6.00,
Joy Realty,,₹26.250.00(0.00%),₹26.25,₹6.00,
Kabra Commercial,,₹23.400.00(0.00%),₹23.40,₹6.00,
Shukra Bullions,,₹12.690.00(0.00%),₹12.69,₹6.00,
Trimurthi,,₹8.000.00(0.00%),₹8.00,₹6.00,
Delta Industrial,,₹11.520.00(0.00%),₹11.52,₹6.00,
Indo-Global Entr,,₹10.030.00(0.00%),₹10.04,₹6.00,
Konark Synthetic,,₹12.950.61(4.94%),₹10.70,₹6.00,
TCI Finance,,₹4.900.00(0.00%),₹5.33,₹6.00,
Rajasthan Gases,,₹11.240.00(0.00%),₹11.24,₹6.00,
Munoth Fin Serv,,₹12.870.00(0.00%),₹12.87,₹6.00,
Alfa Transformers,,₹5.990.00(0.00%),₹7.00,₹6.00,
Shahi Shipping,,₹4.090.00(0.00%),₹4.09,₹6.00,
